timestamp,invocations,memory_MB,timeout_sec,concurrency,cold_start,latency_ms,duration_ms,hour,minute,second,dayofweek,invocations_lag1,invocations_lag2,invocations_avg_5,invocations_std_5
2024-01-16 00:50:00,90,3008,15,9,0,146.26,128.13,0,50,0,1,83.0,91.0,85.0,6.04152298679566
2024-01-16 00:55:00,83,2048,5,8,0,166.39,138.07,0,55,0,1,90.0,83.0,86.4,3.8470768123317987
2024-01-16 01:00:00,95,128,30,9,0,135.57,117.85,1,0,0,1,83.0,90.0,88.4,5.27257053058391
2024-01-16 01:05:00,95,1024,30,9,0,123.18,100.86,1,5,0,1,95.0,83.0,89.2,6.016643582595056
2024-01-16 01:10:00,98,3008,3,9,0,167.49,136.03,1,10,0,1,95.0,95.0,92.2,5.890670590007867
2024-01-16 01:15:00,95,512,3,9,0,183.58,155.67,1,15,0,1,98.0,95.0,93.2,5.8480766068840175
2024-01-16 01:20:00,93,1024,5,9,0,156.63,128.77,1,20,0,1,95.0,98.0,95.2,1.7888543819956388
2024-01-16 01:25:00,106,2048,10,10,0,138.19,129.68,1,25,0,1,93.0,95.0,97.4,5.128352561981869
2024-01-16 01:30:00,96,1024,10,9,0,134.39,109.14,1,30,0,1,106.0,93.0,97.6,5.029910535982333
2024-01-16 01:35:00,107,512,1,10,0,180.75,169.53,1,35,0,1,96.0,106.0,99.4,6.580273550543844
2024-01-16 01:40:00,115,2048,15,11,0,145.36,138.17,1,40,0,1,107.0,96.0,103.4,8.90505474435664
2024-01-16 01:45:00,114,2048,10,11,0,148.89,129.61,1,45,0,1,115.0,107.0,107.6,7.635443667527814
2024-01-16 01:50:00,125,512,30,12,0,195.4,184.44,1,50,0,1,114.0,115.0,111.4,10.737783756436535
2024-01-16 01:55:00,122,1024,1,12,0,156.14,128.23,1,55,0,1,125.0,114.0,116.6,7.092249290598481
2024-01-16 02:00:00,115,512,5,11,0,148.14,119.99,2,0,0,1,122.0,125.0,118.2,4.969909455915205
2024-01-16 02:05:00,120,256,1,12,0,128.69,127.72,2,5,0,1,115.0,122.0,119.2,4.6583258795403975
2024-01-16 02:10:00,121,128,5,12,0,169.4,157.68,2,10,0,1,120.0,115.0,120.6,3.646916505761608
2024-01-16 02:15:00,115,512,5,11,0,174.22,168.82,2,15,0,1,121.0,120.0,118.6,3.3615472627936622
2024-01-16 02:20:00,119,2048,5,11,0,139.98,124.61,2,20,0,1,115.0,121.0,118.0,2.8284271247453585
2024-01-16 02:25:00,121,256,5,12,1,308.44,153.89,2,25,0,1,119.0,115.0,119.2,2.489979919596912
2024-01-16 02:30:00,199,128,30,19,0,183.07,165.49,2,30,0,1,121.0,119.0,135.0,35.860842154082256
2024-01-16 02:35:00,220,512,10,22,1,321.84,177.74,2,35,0,1,199.0,121.0,154.8,50.52919947911318
2024-01-16 02:40:00,217,128,3,21,0,204.03,171.03,2,40,0,1,220.0,199.0,175.2,51.03136290557035
2024-01-16 02:45:00,203,1024,5,20,0,179.15,182.2,2,45,0,1,217.0,220.0,192.0,40.68169121361634
2024-01-16 02:50:00,224,2048,1,22,0,214.78,182.41,2,50,0,1,203.0,217.0,212.6,10.968135666558737
2024-01-16 02:55:00,126,512,3,12,0,153.3,138.74,2,55,0,1,224.0,203.0,198.0,41.01828860398775
2024-01-16 03:00:00,123,2048,1,12,0,175.8,156.58,3,0,0,1,126.0,224.0,178.6,49.97299270606097
2024-01-16 03:05:00,119,256,1,11,0,164.87,150.14,3,5,0,1,123.0,126.0,159.0,50.36367738757779
2024-01-16 03:10:00,122,256,1,12,0,184.74,149.31,3,10,0,1,119.0,123.0,142.8,45.46097227292886
2024-01-16 03:15:00,121,128,30,12,0,163.82,156.13,3,15,0,1,122.0,119.0,122.2,2.5884358211084035
2024-01-16 03:20:00,117,256,30,11,0,157.64,137.52,3,20,0,1,121.0,122.0,120.4,2.408318915757695
2024-01-16 03:25:00,109,3008,5,10,0,169.18,143.91,3,25,0,1,117.0,121.0,117.6,5.176871642217438
2024-01-16 03:30:00,112,256,3,11,0,143.49,139.6,3,30,0,1,109.0,117.0,116.2,5.630275304103204
2024-01-16 03:35:00,115,512,5,11,0,155.14,144.34,3,35,0,1,112.0,109.0,114.8,4.604345773287862
2024-01-16 03:40:00,103,2048,10,10,0,170.3,151.78,3,40,0,1,115.0,112.0,111.2,5.495452665612921
2024-01-16 03:45:00,114,3008,5,11,1,294.36,153.23,3,45,0,1,103.0,115.0,110.6,4.8270073544580265
2024-01-16 03:50:00,99,128,15,9,0,149.99,138.15,3,50,0,1,114.0,103.0,108.6,7.1624018317873634
2024-01-16 03:55:00,99,256,1,9,0,113.63,97.13,3,55,0,1,99.0,114.0,106.0,7.937253933193128
2024-01-16 04:00:00,93,2048,10,9,0,140.68,114.18,4,0,0,1,99.0,99.0,101.6,7.797435475846389
2024-01-16 04:05:00,95,1024,3,9,0,124.47,107.9,4,5,0,1,93.0,99.0,100.0,8.246211251234538
2024-01-16 04:10:00,83,512,5,8,0,136.06,105.28,4,10,0,1,95.0,93.0,93.8,6.572670690060793
2024-01-16 04:15:00,87,256,10,8,0,141.78,131.76,4,15,0,1,83.0,95.0,91.4,6.387487769067203
2024-01-16 04:20:00,82,256,5,8,0,110.89,103.41,4,20,0,1,87.0,83.0,88.0,5.83095189484372
2024-01-16 04:25:00,86,256,5,8,0,164.01,124.75,4,25,0,1,82.0,87.0,86.6,5.128352561981375
2024-01-16 04:30:00,88,2048,5,8,1,282.16,138.74,4,30,0,1,86.0,82.0,85.2,2.5884358211051532
2024-01-16 04:35:00,84,512,1,8,1,249.32,112.43,4,35,0,1,88.0,86.0,85.4,2.40831891575439
2024-01-16 04:40:00,68,3008,1,6,0,124.99,122.41,4,40,0,1,84.0,88.0,81.6,7.924645102462235
2024-01-16 04:45:00,88,3008,30,8,0,179.75,149.0,4,45,0,1,68.0,84.0,82.8,8.438009243890365
2024-01-16 04:50:00,78,512,1,7,0,158.19,141.6,4,50,0,1,88.0,68.0,81.2,8.43800924389032
2024-01-16 04:55:00,72,2048,30,7,0,129.26,111.8,4,55,0,1,78.0,88.0,78.0,8.24621125123393
2024-01-16 05:00:00,76,128,15,7,0,124.47,106.06,5,0,0,1,72.0,78.0,76.4,7.5365774725651375
2024-01-16 05:05:00,76,3008,3,7,0,161.89,131.76,5,5,0,1,76.0,72.0,78.0,5.999999999998086
2024-01-16 05:10:00,71,3008,5,7,0,127.99,109.79,5,10,0,1,76.0,76.0,74.6,2.966479394834133
2024-01-16 05:15:00,76,512,5,7,0,200.45,157.01,5,15,0,1,71.0,76.0,74.2,2.4899799195927885
2024-01-16 05:20:00,72,2048,30,7,0,156.87,135.53,5,20,0,1,76.0,71.0,74.2,2.4899799195927885
2024-01-16 05:25:00,73,2048,5,7,0,168.0,137.38,5,25,0,1,72.0,76.0,73.6,2.302172886638846
2024-01-16 05:30:00,73,256,30,7,1,296.89,138.84,5,30,0,1,73.0,72.0,73.0,1.8708286933802274
2024-01-16 05:35:00,70,2048,15,7,0,155.03,135.39,5,35,0,1,73.0,73.0,72.8,2.1679483388620393
2024-01-16 05:40:00,79,256,15,7,0,129.04,114.91,5,40,0,1,70.0,73.0,73.4,3.361547262790594
2024-01-16 05:45:00,82,1024,15,8,0,157.98,134.66,5,45,0,1,79.0,70.0,75.4,4.929503017544044
2024-01-16 05:50:00,84,2048,5,8,0,137.39,112.29,5,50,0,1,82.0,79.0,77.6,5.941380311003229
2024-01-16 05:55:00,87,512,3,8,0,152.23,137.96,5,55,0,1,84.0,82.0,80.4,6.503845016601955
2024-01-16 06:00:00,87,256,30,8,0,167.92,146.26,6,0,0,1,87.0,84.0,83.8,3.420526275294436
2024-01-16 06:05:00,84,1024,5,8,0,172.08,139.72,6,5,0,1,87.0,87.0,84.8,2.167948338863288
2024-01-16 06:10:00,93,128,3,9,0,146.34,105.64,6,10,0,1,84.0,87.0,87.0,3.674234614172195
2024-01-16 06:15:00,85,128,15,8,0,115.25,86.71,6,15,0,1,93.0,84.0,87.2,3.492849839311904
2024-01-16 06:20:00,89,128,10,8,1,299.9,131.27,6,20,0,1,85.0,93.0,87.6,3.5777087639970606
2024-01-16 06:25:00,92,256,1,9,0,143.08,129.37,6,25,0,1,89.0,85.0,88.6,4.037325847635018
2024-01-16 06:30:00,104,2048,1,10,0,170.84,143.82,6,30,0,1,92.0,89.0,92.6,7.092249290597702
2024-01-16 06:35:00,106,256,3,10,0,173.53,140.14,6,35,0,1,104.0,92.0,95.2,9.311283477587006
2024-01-16 06:40:00,224,128,30,22,0,194.94,183.9,6,40,0,1,106.0,104.0,123.0,56.93856338194701
2024-01-16 06:45:00,230,2048,30,23,0,163.86,148.72,6,45,0,1,224.0,106.0,151.2,69.43486156103438
2024-01-16 06:50:00,211,1024,15,21,0,216.33,178.95,6,50,0,1,230.0,224.0,175.0,64.27285585688581
2024-01-16 06:55:00,223,128,1,22,0,174.84,164.59,6,55,0,1,211.0,230.0,198.8,52.3325902282701
2024-01-16 07:00:00,218,512,1,21,0,183.57,176.98,7,0,0,1,223.0,211.0,221.2,7.12039324757004
2024-01-16 07:05:00,119,2048,15,11,0,169.83,134.55,7,5,0,1,218.0,223.0,200.2,45.92058361998497
2024-01-16 07:10:00,116,256,30,11,0,147.03,115.06,7,10,0,1,119.0,218.0,177.4,54.85708705354324
2024-01-16 07:15:00,117,256,3,11,0,178.74,154.42,7,15,0,1,116.0,119.0,158.6,56.54467260494142
2024-01-16 07:20:00,123,512,3,12,0,168.74,149.2,7,20,0,1,117.0,116.0,138.6,44.46684157886642
2024-01-16 07:25:00,126,3008,30,12,0,172.13,156.52,7,25,0,1,123.0,117.0,120.2,4.207136793591956
2024-01-16 07:30:00,119,256,10,11,0,189.73,166.91,7,30,0,1,126.0,123.0,120.2,4.207136793591956
2024-01-16 07:35:00,123,512,1,12,0,168.9,133.1,7,35,0,1,119.0,126.0,121.6,3.5777087639990817
2024-01-16 07:40:00,119,128,1,11,0,153.15,130.76,7,40,0,1,123.0,119.0,122.0,2.9999999999993343
2024-01-16 07:45:00,112,128,15,11,0,181.98,140.31,7,45,0,1,119.0,123.0,119.8,5.263078946775831
2024-01-16 07:50:00,126,256,15,12,0,163.41,152.39,7,50,0,1,112.0,119.0,119.8,5.263078946775831
2024-01-16 07:55:00,127,2048,5,12,0,150.61,130.81,7,55,0,1,126.0,112.0,121.4,6.107372593840638
2024-01-16 08:00:00,125,3008,5,12,0,146.78,130.51,8,0,0,1,127.0,126.0,121.8,6.300793600809021
2024-01-16 08:05:00,114,256,30,11,1,283.42,144.27,8,5,0,1,125.0,127.0,120.8,7.190271204898703
2024-01-16 08:10:00,121,128,10,12,0,144.12,125.65,8,10,0,1,114.0,125.0,122.6,5.319774431307805
2024-01-16 08:15:00,110,2048,3,11,0,170.09,145.92,8,15,0,1,121.0,114.0,119.4,7.231873892705461
2024-01-16 08:20:00,127,512,15,12,0,162.23,136.99,8,20,0,1,110.0,121.0,119.4,7.231873892705461
2024-01-16 08:25:00,113,128,30,11,0,177.23,135.53,8,25,0,1,127.0,110.0,117.0,6.892024376044657
2024-01-16 08:30:00,123,512,3,12,1,267.37,112.73,8,30,0,1,113.0,127.0,118.8,7.085195833566957
2024-01-16 08:35:00,120,3008,1,12,0,157.33,125.83,8,35,0,1,123.0,113.0,118.6,7.02139587261639
2024-01-16 08:40:00,108,3008,3,10,0,134.01,113.35,8,40,0,1,120.0,123.0,118.2,7.661592523750808
2024-01-16 08:45:00,105,1024,3,10,0,168.11,131.33,8,45,0,1,108.0,120.0,113.8,7.661592523750676
2024-01-16 08:50:00,110,2048,10,11,0,163.95,119.97,8,50,0,1,105.0,108.0,113.2,7.854934754661683
2024-01-16 08:55:00,102,128,15,10,0,148.71,123.4,8,55,0,1,110.0,105.0,109.0,6.85565460040032
2024-01-16 09:00:00,104,512,30,10,0,131.87,121.8,9,0,0,1,102.0,110.0,105.8,3.193743884532478
2024-01-16 09:05:00,99,512,5,9,0,139.87,125.36,9,5,0,1,104.0,102.0,104.0,4.062019202316476
2024-01-16 09:10:00,90,512,15,9,0,161.79,138.97,9,10,0,1,99.0,104.0,101.0,7.348469228348609
2024-01-16 09:15:00,85,256,5,8,0,151.65,127.09,9,15,0,1,90.0,99.0,96.0,8.154753215149071
2024-01-16 09:20:00,95,256,5,9,1,313.0,156.02,9,20,0,1,85.0,90.0,94.6,7.436396977030172
2024-01-16 09:25:00,88,3008,10,8,0,161.4,136.8,9,25,0,1,95.0,85.0,91.4,5.59464029227814
2024-01-16 09:30:00,86,1024,30,8,0,147.23,127.16,9,30,0,1,88.0,95.0,88.8,3.9623225512293736
2024-01-16 09:35:00,90,3008,30,9,0,141.74,128.1,9,35,0,1,86.0,88.0,88.8,3.9623225512293736
2024-01-16 09:40:00,91,1024,1,9,0,195.17,171.16,9,40,0,1,90.0,86.0,90.0,3.3911649915598923
2024-01-16 09:45:00,81,3008,10,8,0,186.96,148.41,9,45,0,1,91.0,90.0,87.2,3.9623225512292826
2024-01-16 09:50:00,79,512,1,7,0,141.09,110.89,9,50,0,1,81.0,91.0,85.4,5.31977443130621
2024-01-16 09:55:00,82,256,10,8,0,174.49,149.14,9,55,0,1,79.0,81.0,84.6,5.504543577807242
2024-01-16 10:00:00,71,3008,10,7,0,151.48,121.18,10,0,0,1,82.0,79.0,80.8,7.155417527997735
2024-01-16 10:05:00,78,2048,15,7,0,135.31,119.02,10,5,0,1,71.0,82.0,78.2,4.324349662085159
2024-01-16 10:10:00,79,3008,15,7,0,148.84,133.92,10,10,0,1,78.0,71.0,77.8,4.086563348337554
2024-01-16 10:15:00,79,2048,1,7,0,181.21,168.69,10,15,0,1,79.0,78.0,77.8,4.086563348337554
2024-01-16 10:20:00,65,512,3,6,0,151.97,133.22,10,20,0,1,79.0,79.0,74.4,6.228964600956911
2024-01-16 10:25:00,71,256,15,7,0,171.2,155.42,10,25,0,1,65.0,79.0,74.4,6.228964600956911
2024-01-16 10:30:00,70,3008,5,7,1,289.02,126.94,10,30,0,1,71.0,65.0,72.8,6.099180272788596
2024-01-16 10:35:00,75,2048,30,7,0,129.68,114.43,10,35,0,1,70.0,71.0,72.0,5.291502622126649
2024-01-16 10:40:00,78,256,3,7,0,108.69,96.72,10,40,0,1,75.0,70.0,71.8,4.969909455912966
2024-01-16 10:45:00,84,1024,5,8,1,302.98,133.55,10,45,0,1,78.0,75.0,75.6,5.683308895350915
2024-01-16 10:50:00,215,512,1,21,1,307.72,162.23,10,50,0,1,84.0,78.0,104.4,62.03466772700558
2024-01-16 10:55:00,215,3008,15,21,1,340.52,188.98,10,55,0,1,215.0,84.0,133.4,74.56071351589925
2024-01-16 11:00:00,231,3008,1,23,0,201.63,177.12,11,0,0,1,215.0,215.0,164.6,76.62440864372145
2024-01-16 11:05:00,222,512,30,22,0,178.06,169.43,11,5,0,1,231.0,215.0,193.4,61.508535992982544
2024-01-16 11:10:00,232,256,3,23,0,199.08,166.73,11,10,0,1,222.0,231.0,223.0,8.276472678626012
2024-01-16 11:15:00,87,256,30,8,0,128.95,102.58,11,15,0,1,232.0,222.0,197.4,62.107165448119034
2024-01-16 11:20:00,82,3008,10,8,0,163.94,128.36,11,20,0,1,87.0,232.0,170.8,78.8967679946398
2024-01-16 11:25:00,83,128,10,8,0,163.27,150.06,11,25,0,1,82.0,87.0,141.2,78.42639861679233
2024-01-16 11:30:00,84,3008,30,8,0,128.92,107.93,11,30,0,1,83.0,82.0,113.6,66.21404684808196
2024-01-16 11:35:00,98,2048,15,9,0,138.21,117.82,11,35,0,1,84.0,83.0,86.8,6.534523701080385
2024-01-16 11:40:00,103,1024,15,10,0,139.01,116.37,11,40,0,1,98.0,84.0,90.0,9.77241014284515
2024-01-16 11:45:00,109,2048,1,10,0,160.54,155.09,11,45,0,1,103.0,98.0,95.4,11.545561917896642
2024-01-16 11:50:00,106,128,3,10,0,142.73,121.62,11,50,0,1,109.0,103.0,100.0,9.823441352193601
2024-01-16 11:55:00,110,256,10,11,0,142.1,136.36,11,55,0,1,106.0,109.0,105.2,4.868264577854169
2024-01-16 12:00:00,104,2048,15,10,0,123.68,100.1,12,0,0,1,110.0,106.0,106.4,3.049590136393771
2024-01-16 12:05:00,103,512,10,10,0,151.74,153.03,12,5,0,1,104.0,110.0,106.4,3.049590136393771
2024-01-16 12:10:00,116,2048,15,11,0,155.4,153.92,12,10,0,1,103.0,104.0,107.8,5.310367218939838
2024-01-16 12:15:00,116,256,10,11,0,150.11,121.92,12,15,0,1,116.0,103.0,109.8,6.260990336998753
2024-01-16 12:20:00,116,3008,10,11,0,169.59,155.06,12,20,0,1,116.0,116.0,111.0,6.855654600400483
2024-01-16 12:25:00,119,2048,15,11,0,140.37,130.25,12,25,0,1,116.0,116.0,114.0,6.284902544987765
2024-01-16 12:30:00,121,128,5,12,0,177.25,144.54,12,30,0,1,119.0,116.0,117.6,2.302172886643252
2024-01-16 12:35:00,127,1024,3,12,0,158.06,134.78,12,35,0,1,121.0,119.0,119.8,4.549725266430527
2024-01-16 12:40:00,128,256,3,12,0,204.83,176.11,12,40,0,1,127.0,121.0,122.2,5.167204273105276
2024-01-16 12:45:00,125,512,1,12,1,244.34,96.0,12,45,0,1,128.0,127.0,124.0,3.87298334620719
2024-01-16 12:50:00,128,3008,3,12,1,323.73,146.93,12,50,0,1,125.0,128.0,125.8,2.949576240750368
2024-01-16 12:55:00,127,128,15,12,1,307.06,163.11,12,55,0,1,128.0,125.0,127.0,1.2247448713914364
2024-01-16 13:00:00,122,256,3,12,0,186.18,148.74,13,0,0,1,127.0,128.0,126.0,2.5495097567962293
2024-01-16 13:05:00,128,512,15,12,0,172.53,153.14,13,5,0,1,122.0,127.0,126.0,2.5495097567962293
2024-01-16 13:10:00,117,512,30,11,0,155.77,152.32,13,10,0,1,128.0,122.0,124.4,4.827007354458707
2024-01-16 13:15:00,129,256,1,12,0,164.51,139.68,13,15,0,1,117.0,128.0,124.6,5.0299105359835705
2024-01-16 13:20:00,117,3008,15,11,0,151.09,127.94,13,20,0,1,129.0,117.0,122.6,5.770615218501199
2024-01-16 13:25:00,124,128,10,12,0,155.37,145.88,13,25,0,1,117.0,129.0,123.0,5.7879184513949244
2024-01-16 13:30:00,117,3008,15,11,0,161.46,150.68,13,30,0,1,124.0,117.0,120.8,5.495452665613344
2024-01-16 13:35:00,123,3008,30,12,0,140.6,120.85,13,35,0,1,117.0,124.0,122.0,5.099019513592526
2024-01-16 13:40:00,118,3008,30,11,0,170.52,147.02,13,40,0,1,123.0,117.0,119.8,3.42052627529688
2024-01-16 13:45:00,109,3008,15,10,0,149.17,153.88,13,45,0,1,118.0,123.0,118.2,5.974947698515496
2024-01-16 13:50:00,117,512,5,11,0,184.77,154.24,13,50,0,1,109.0,118.0,116.8,5.019960159203954
2024-01-16 13:55:00,110,1024,5,11,0,137.08,122.02,13,55,0,1,117.0,109.0,115.4,5.856620185738047
2024-01-16 14:00:00,115,128,3,11,0,162.9,156.22,14,0,0,1,110.0,117.0,113.8,4.086563348339731
2024-01-16 14:05:00,108,512,5,10,1,268.38,108.97,14,5,0,1,115.0,110.0,111.8,3.96232255123087
2024-01-16 14:10:00,108,256,30,10,1,299.64,149.88,14,10,0,1,108.0,115.0,111.6,4.1593268686161995
2024-01-16 14:15:00,98,256,5,9,1,270.12,107.96,14,15,0,1,108.0,108.0,107.8,6.180614856144241
2024-01-16 14:20:00,98,3008,15,9,0,178.64,154.26,14,20,0,1,98.0,108.0,105.4,7.334848328356205
2024-01-16 14:25:00,96,128,1,9,0,128.29,108.31,14,25,0,1,98.0,98.0,101.6,5.899152481500042
2024-01-16 14:30:00,100,512,3,10,0,157.67,139.2,14,30,0,1,96.0,98.0,100.0,4.690415759822085
2024-01-16 14:35:00,102,512,3,10,0,154.82,129.99,14,35,0,1,100.0,96.0,98.8,2.280350850195391
2024-01-16 14:40:00,87,128,1,8,0,142.1,126.24,14,40,0,1,102.0,100.0,96.6,5.813776741498237
2024-01-16 14:45:00,94,3008,15,9,0,133.7,122.23,14,45,0,1,87.0,102.0,95.8,5.848076606884138
2024-01-16 14:50:00,76,128,3,7,0,161.85,135.75,14,50,0,1,94.0,87.0,91.8,10.592450141491517
2024-01-16 14:55:00,78,128,5,7,1,299.88,151.32,14,55,0,1,76.0,94.0,87.4,10.899541274750128
2024-01-16 15:00:00,210,1024,1,21,1,333.88,183.54,15,0,0,1,78.0,76.0,109.0,56.92099788303075
2024-01-16 15:05:00,206,1024,30,20,0,212.52,181.63,15,5,0,1,210.0,78.0,132.8,69.01594018775664
2024-01-16 15:10:00,204,3008,3,20,0,188.99,170.13,15,10,0,1,206.0,210.0,154.8,71.05772301446207
2024-01-16 15:15:00,224,1024,5,22,0,214.96,194.81,15,15,0,1,204.0,206.0,184.4,59.98999916652798
2024-01-16 15:20:00,217,256,3,21,1,312.06,168.06,15,20,0,1,224.0,204.0,212.2,8.258329128827487
2024-01-16 15:25:00,78,1024,5,7,0,155.6,131.29,15,25,0,1,217.0,224.0,185.8,60.81282759418467
2024-01-16 15:30:00,79,1024,1,7,0,156.58,133.08,15,30,0,1,78.0,217.0,160.4,75.10858805755848
2024-01-16 15:35:00,76,1024,30,7,0,179.26,150.25,15,35,0,1,79.0,78.0,134.8,78.27962697918281
2024-01-16 15:40:00,78,512,3,7,0,140.09,125.88,15,40,0,1,76.0,79.0,105.6,62.28402684476969
2024-01-16 15:45:00,74,2048,3,7,0,151.03,135.61,15,45,0,1,78.0,76.0,77.0,1.9999999999947982
2024-01-16 15:50:00,69,1024,15,6,0,146.81,118.89,15,50,0,1,74.0,78.0,75.2,3.962322551229061
2024-01-16 15:55:00,81,128,1,8,0,159.19,136.67,15,55,0,1,69.0,74.0,75.6,4.505552130425143
2024-01-16 16:00:00,73,1024,1,7,0,145.84,134.9,16,0,0,1,81.0,69.0,75.0,4.636809247745509
2024-01-16 16:05:00,73,2048,30,7,0,161.04,127.97,16,5,0,1,73.0,81.0,74.0,4.3588989435381285
2024-01-16 16:10:00,78,3008,5,7,0,150.29,147.27,16,10,0,1,73.0,73.0,74.8,4.711687595753583
2024-01-16 16:15:00,76,3008,30,7,0,136.62,108.78,16,15,0,1,78.0,73.0,76.2,3.4205262752943195
2024-01-16 16:20:00,80,256,15,8,0,119.14,111.79,16,20,0,1,76.0,78.0,76.0,3.08220700148104
2024-01-16 16:25:00,85,256,5,8,1,286.69,117.83,16,25,0,1,80.0,76.0,78.4,4.5055521304252855
2024-01-16 16:30:00,87,1024,5,8,0,131.42,126.87,16,30,0,1,85.0,80.0,81.2,4.658325879538818
2024-01-16 16:35:00,83,128,1,8,0,133.36,101.84,16,35,0,1,87.0,85.0,82.2,4.324349662085798
2024-01-16 16:40:00,88,128,30,8,0,132.82,113.64,16,40,0,1,83.0,87.0,84.6,3.209361307173538
2024-01-16 16:45:00,98,512,15,9,0,133.93,117.6,16,45,0,1,88.0,83.0,88.2,5.8051701094786425
2024-01-16 16:50:00,97,128,5,9,0,134.28,112.43,16,50,0,1,98.0,88.0,90.6,6.580273550543727
2024-01-16 16:55:00,108,512,30,10,0,171.89,145.57,16,55,0,1,97.0,98.0,94.8,9.679876032263392
2024-01-16 17:00:00,106,512,3,10,0,129.15,118.19,17,0,0,1,108.0,97.0,99.4,7.987490219085679
2024-01-16 17:05:00,108,128,10,10,0,167.95,156.11,17,5,0,1,106.0,108.0,103.4,5.458937625581666
2024-01-16 17:10:00,98,128,15,9,0,151.3,124.8,17,10,0,1,108.0,106.0,103.4,5.458937625581666
2024-01-16 17:15:00,111,512,5,11,0,138.0,135.07,17,15,0,1,98.0,108.0,106.2,4.919349550498771
2024-01-16 17:20:00,109,256,5,10,0,146.31,132.15,17,20,0,1,111.0,98.0,106.4,5.029910535982976
2024-01-16 17:25:00,109,1024,1,10,0,210.63,160.22,17,25,0,1,109.0,111.0,107.0,5.147815070492804
2024-01-16 17:30:00,115,256,30,11,0,125.6,115.28,17,30,0,1,109.0,109.0,108.4,6.308724118234483
2024-01-16 17:35:00,121,3008,1,12,0,162.28,130.8,17,35,0,1,115.0,109.0,113.0,5.099019513592348
2024-01-16 17:40:00,120,128,5,12,0,146.78,132.64,17,40,0,1,121.0,115.0,114.8,5.761944116354859
2024-01-16 17:45:00,115,2048,3,11,0,157.69,132.6,17,45,0,1,120.0,121.0,116.0,4.7958315233124
2024-01-16 17:50:00,124,128,30,12,0,181.32,154.78,17,50,0,1,115.0,120.0,119.0,3.937003937005691
2024-01-16 17:55:00,119,512,5,11,0,181.75,150.46,17,55,0,1,124.0,115.0,119.8,3.271085446759023
2024-01-16 18:00:00,124,2048,3,12,0,160.93,142.93,18,0,0,1,119.0,124.0,120.4,3.781534080237668
2024-01-16 18:05:00,122,2048,5,12,0,171.0,131.11,18,5,0,1,124.0,119.0,120.8,3.834057902536049
2024-01-16 18:10:00,123,1024,1,12,0,140.31,126.2,18,10,0,1,122.0,124.0,122.4,2.07364413533274
2024-01-16 18:15:00,128,3008,15,12,0,144.41,122.07,18,15,0,1,123.0,122.0,123.2,3.2710854467592605
2024-01-16 18:20:00,119,128,30,11,0,174.77,152.32,18,20,0,1,128.0,123.0,123.2,3.2710854467592605
2024-01-16 18:25:00,134,1024,15,13,0,161.81,153.03,18,25,0,1,119.0,128.0,125.2,5.8906705900093534
2024-01-16 18:30:00,115,3008,1,11,1,313.72,166.58,18,30,0,1,134.0,119.0,123.8,7.463243262818149
2024-01-16 18:35:00,120,256,30,12,0,173.71,152.09,18,35,0,1,115.0,134.0,123.2,7.661592523751195
2024-01-16 18:40:00,124,2048,30,12,0,161.47,145.79,18,40,0,1,120.0,115.0,122.4,7.231873892705807
2024-01-16 18:45:00,124,1024,30,12,0,206.18,161.77,18,45,0,1,124.0,120.0,123.4,6.985699678629214
2024-01-16 18:50:00,119,256,10,11,1,286.92,145.31,18,50,0,1,124.0,124.0,120.4,3.7815340802376682
2024-01-16 18:55:00,118,128,30,11,1,315.96,154.17,18,55,0,1,119.0,124.0,121.0,2.828427124746051
2024-01-16 19:00:00,118,128,5,11,0,190.55,161.99,19,0,0,1,118.0,119.0,120.6,3.1304951684995515
2024-01-16 19:05:00,113,512,30,11,0,161.67,141.81,19,5,0,1,118.0,118.0,118.4,3.9115214431213396
2024-01-16 19:10:00,233,256,30,23,0,204.91,193.56,19,10,0,1,113.0,118.0,140.2,51.92976025363499
2024-01-16 19:15:00,228,256,15,22,0,203.44,191.12,19,15,0,1,233.0,113.0,162.0,62.58993529314452
2024-01-16 19:20:00,228,1024,15,22,0,179.87,165.05,19,20,0,1,228.0,233.0,184.0,62.5899352931446
2024-01-16 19:25:00,210,3008,3,21,1,262.98,130.84,19,25,0,1,228.0,228.0,202.4,50.7375600517017
2024-01-16 19:30:00,219,2048,10,21,1,310.41,170.44,19,30,0,1,210.0,228.0,223.6,9.12688336728622
2024-01-16 19:35:00,99,3008,3,9,0,129.08,123.9,19,35,0,1,219.0,210.0,196.8,55.17880027691825
2024-01-16 19:40:00,93,3008,5,9,0,170.65,137.19,19,40,0,1,99.0,219.0,169.8,67.70302799727662
2024-01-16 19:45:00,97,2048,5,9,0,165.33,139.15,19,45,0,1,93.0,99.0,143.6,64.83671799219952
2024-01-16 19:50:00,90,512,3,9,0,171.84,143.98,19,50,0,1,97.0,93.0,119.6,55.675847546310415
2024-01-16 19:55:00,94,3008,15,9,0,182.94,157.05,19,55,0,1,90.0,97.0,94.6,3.507135583348341
2024-01-16 20:00:00,83,512,30,8,1,276.41,124.74,20,0,0,1,94.0,90.0,91.4,5.319774431306901
2024-01-16 20:05:00,95,512,10,9,0,188.99,154.38,20,5,0,1,83.0,94.0,91.8,5.540758070876842
2024-01-16 20:10:00,80,256,3,8,0,114.31,100.42,20,10,0,1,95.0,83.0,88.4,6.6558245169163905
